InventoryId,ScheduleId,FlightNumber,AircraftType,DepartureAirport,ArrivalAirport,TotalCapacity,TotalInventory,BookedInventory,Oversold,AvailableInventory,FirstClass,BusinessClass,PremiumEconomyClass,EconomyClass,FC_TotalInventory,FC_BookedInventory,FC_Oversold,FC_AvailableInventory,BC_TotalInventory,BC_BookedInventory,BC_Oversold,BC_AvailableInventory,PC_TotalInventory,PC_BookedInventory,PC_Oversold,PC_AvailableInventory,EC_TotalInventory,EC_BookedInventory,EC_Oversold,EC_AvailableInventory,FC_CD,BC_CD,PC_CD,EC_CD,DepartureDatetime,ArrivalDatetime,Status
INV-ZZ-3902250,SCH-ZZ-7048209,4886,Airbus A321 Neo,BOM,PAT,220,244,215,-5,29,22,44,66,88,25,22,0,3,49,43,1,6,74,65,1,9,98,86,2,12,"{'F': 1, 'P': 2}","{'C': 4, 'J': 2, 'Z': 0}","{'Q': 6, 'R': 0, 'S': 3, 'T': 0, 'H': 0, 'M': 0}","{'Y': 6, 'A': 6, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-11 10:23:00,2023-12-11 20:48:00,On Time
INV-ZZ-7626903,SCH-ZZ-7048209,4886,Airbus A321 Neo,BOM,PAT,220,249,203,-17,46,22,44,66,88,26,21,1,5,52,42,2,10,77,63,3,14,103,84,4,19,"{'F': 2, 'P': 3}","{'C': 5, 'J': 2, 'Z': 3}","{'Q': 8, 'R': 0, 'S': 5, 'T': 0, 'H': 1, 'M': 0}","{'Y': 12, 'A': 2, 'B': 3, 'D': 2, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-12 10:23:00,2023-12-12 20:48:00,On Time
INV-ZZ-1593033,SCH-ZZ-7048209,4886,Airbus A321 Neo,BOM,PAT,220,252,239,19,13,22,44,66,88,26,25,-3,1,50,47,-3,3,73,69,-3,4,99,94,-6,5,"{'F': 1, 'P': 0}","{'C': 0, 'J': 1, 'Z': 2}","{'Q': 1, 'R': 0, 'S': 1, 'T': 2, 'H': 0, 'M': 0}","{'Y': 0, 'A': 1, 'B': 1, 'D': 3, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-13 10:23:00,2023-12-13 20:48:00,On Time
INV-ZZ-6617860,SCH-ZZ-7048209,4886,Airbus A321 Neo,BOM,PAT,220,254,228,8,26,22,44,66,88,24,22,0,2,52,47,-3,5,76,68,-2,8,103,92,-4,11,"{'F': 1, 'P': 1}","{'C': 3, 'J': 2, 'Z': 0}","{'Q': 3, 'R': 2, 'S': 2, 'T': 0, 'H': 1, 'M': 0}","{'Y': 1, 'A': 10, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-16 10:23:00,2023-12-16 20:48:00,On Time
INV-ZZ-7160729,SCH-ZZ-7048209,4886,Airbus A321 Neo,BOM,PAT,220,254,239,19,15,22,44,66,88,25,24,-2,1,51,48,-4,3,75,71,-5,4,98,92,-4,6,"{'F': 1, 'P': 0}","{'C': 0, 'J': 0, 'Z': 3}","{'Q': 0, 'R': 0, 'S': 3, 'T': 0, 'H': 1, 'M': 0}","{'Y': 1, 'A': 3, 'B': 0, 'D': 0, 'E': 2, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-17 10:23:00,2023-12-17 20:48:00,Cancelled
INV-ZZ-5504437,SCH-ZZ-2592431,4429,Airbus A321-200,JAI,CJB,200,224,210,10,14,20,40,60,80,22,21,-1,1,44,41,-1,3,67,63,-3,4,89,83,-3,6,"{'F': 1, 'P': 0}","{'C': 2, 'J': 1, 'Z': 0}","{'Q': 4, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 4, 'A': 2, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-09 16:53:00,2023-12-09 21:53:00,On Time
INV-ZZ-7954078,SCH-ZZ-2592431,4429,Airbus A321-200,JAI,CJB,200,234,204,4,30,20,40,60,80,24,21,-1,3,44,38,2,6,67,58,2,9,88,77,3,11,"{'F': 1, 'P': 2}","{'C': 0, 'J': 0, 'Z': 6}","{'Q': 7, 'R': 0, 'S': 2, 'T': 0, 'H': 0, 'M': 0}","{'Y': 3, 'A': 7, 'B': 1, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-12 16:53:00,2023-12-12 21:53:00,On Time
INV-ZZ-7926715,SCH-ZZ-2592431,4429,Airbus A321-200,JAI,CJB,200,239,219,19,20,20,40,60,80,23,21,-1,2,46,42,-2,4,71,65,-5,6,93,85,-5,8,"{'F': 0, 'P': 2}","{'C': 4, 'J': 0, 'Z': 0}","{'Q': 4, 'R': 1, 'S': 1, 'T': 0, 'H': 0, 'M': 0}","{'Y': 0, 'A': 6, 'B': 2, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-14 16:53:00,2023-12-14 21:53:00,On Time
INV-ZZ-9092105,SCH-ZZ-4609150,3171,ATR 72,IDR,COK,72,83,79,7,4,7,14,21,28,8,8,-1,0,17,16,-2,1,23,22,-1,1,32,30,-2,2,"{'F': 0, 'P': 0}","{'C': 0, 'J': 0, 'Z': 1}","{'Q': 0, 'R': 0, 'S': 0, 'T': 1, 'H': 0, 'M': 0}","{'Y': 1, 'A': 0, 'B': 1, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-12 10:45:00,2023-12-12 18:58:00,On Time
INV-ZZ-4066232,SCH-ZZ-4609150,3171,ATR 72,IDR,COK,72,79,69,-3,10,7,14,21,28,8,7,0,1,17,15,-1,2,25,22,-1,3,33,29,-1,4,"{'F': 1, 'P': 0}","{'C': 2, 'J': 0, 'Z': 0}","{'Q': 3, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 3, 'A': 1, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-18 10:45:00,2023-12-18 18:58:00,On Time
INV-ZZ-1948844,SCH-ZZ-4609150,3171,ATR 72,IDR,COK,72,81,67,-5,14,7,14,21,28,8,7,0,1,16,13,1,3,23,19,2,4,33,27,1,6,"{'F': 0, 'P': 1}","{'C': 1, 'J': 0, 'Z': 2}","{'Q': 4, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 3, 'A': 1, 'B': 1, 'D': 1, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-19 10:45:00,2023-12-19 18:58:00,On Time
INV-ZZ-4117020,SCH-ZZ-7453592,2702,Airbus A320 Neo,CJB,PNQ,180,208,174,-6,34,18,36,54,72,21,18,0,3,42,35,1,7,61,51,3,10,85,71,1,14,"{'F': 0, 'P': 3}","{'C': 5, 'J': 2, 'Z': 0}","{'Q': 5, 'R': 3, 'S': 1, 'T': 0, 'H': 1, 'M': 0}","{'Y': 14, 'A': 0, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-20 23:30:00,2023-12-21 21:28:00,On Time
INV-ZZ-1286842,SCH-ZZ-7255314,2047,Airbus A320-200,IDR,COK,150,165,133,-17,32,15,30,45,60,18,15,0,3,36,29,1,7,52,42,3,10,71,57,3,14,"{'F': 2, 'P': 1}","{'C': 4, 'J': 0, 'Z': 3}","{'Q': 2, 'R': 8, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 12, 'A': 0, 'B': 2, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-17 05:27:00,2023-12-17 21:31:00,On Time
INV-ZZ-7483019,SCH-ZZ-7255314,2047,Airbus A320-200,IDR,COK,150,170,140,-10,30,15,30,45,60,18,15,0,3,34,28,2,6,50,41,4,9,70,58,2,12,"{'F': 0, 'P': 3}","{'C': 2, 'J': 0, 'Z': 4}","{'Q': 5, 'R': 4, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 8, 'A': 1, 'B': 1, 'D': 2, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-20 05:27:00,2023-12-20 21:31:00,On Time
INV-ZZ-8900714,SCH-ZZ-7255314,2047,Airbus A320-200,IDR,COK,150,165,151,1,14,15,30,45,60,18,16,-1,2,34,31,-1,3,51,47,-2,4,67,61,-1,6,"{'F': 0, 'P': 2}","{'C': 3, 'J': 0, 'Z': 0}","{'Q': 2, 'R': 0, 'S': 0, 'T': 2, 'H': 0, 'M': 0}","{'Y': 1, 'A': 4, 'B': 1, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-21 05:27:00,2023-12-21 21:31:00,On Time
INV-ZZ-6210656,SCH-ZZ-6699044,4913,Boeing 757,MAA,IDR,209,231,205,-4,26,20,41,62,83,24,21,-1,3,49,43,-2,6,72,64,-2,8,99,88,-5,11,"{'F': 0, 'P': 3}","{'C': 2, 'J': 2, 'Z': 2}","{'Q': 2, 'R': 1, 'S': 3, 'T': 0, 'H': 0, 'M': 2}","{'Y': 5, 'A': 4, 'B': 1, 'D': 1, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-11 20:41:00,2023-12-12 16:18:00,Cancelled
INV-ZZ-2887660,SCH-ZZ-6699044,4913,Boeing 757,MAA,IDR,209,238,223,14,15,20,41,62,83,22,21,-1,1,48,45,-4,3,73,68,-6,5,96,90,-7,6,"{'F': 1, 'P': 0}","{'C': 1, 'J': 2, 'Z': 0}","{'Q': 0, 'R': 4, 'S': 0, 'T': 0, 'H': 1, 'M': 0}","{'Y': 1, 'A': 0, 'B': 1, 'D': 4, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-13 20:41:00,2023-12-14 16:18:00,On Time
INV-ZZ-3135453,SCH-ZZ-2529141,3688,Boeing 777,PAT,HYD,425,476,400,-25,76,42,85,127,170,49,41,1,8,94,79,6,15,145,122,5,23,201,169,1,32,"{'F': 6, 'P': 2}","{'C': 10, 'J': 1, 'Z': 4}","{'Q': 15, 'R': 5, 'S': 2, 'T': 1, 'H': 0, 'M': 0}","{'Y': 12, 'A': 14, 'B': 5, 'D': 1, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-10 06:25:00,2023-12-10 21:34:00,On Time
INV-ZZ-1436051,SCH-ZZ-2529141,3688,Boeing 777,PAT,HYD,425,471,406,-19,65,42,85,127,170,49,42,0,7,99,85,0,14,140,121,6,19,188,162,8,26,"{'F': 6, 'P': 1}","{'C': 3, 'J': 6, 'Z': 5}","{'Q': 5, 'R': 13, 'S': 1, 'T': 0, 'H': 0, 'M': 0}","{'Y': 18, 'A': 8, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-11 06:25:00,2023-12-11 21:34:00,On Time
INV-ZZ-6656449,SCH-ZZ-2529141,3688,Boeing 777,PAT,HYD,425,486,456,31,30,42,85,127,170,47,44,-2,3,95,89,-4,6,147,138,-11,9,198,186,-16,12,"{'F': 1, 'P': 2}","{'C': 0, 'J': 2, 'Z': 4}","{'Q': 6, 'R': 0, 'S': 2, 'T': 1, 'H': 0, 'M': 0}","{'Y': 10, 'A': 2, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-12 06:25:00,2023-12-12 21:34:00,On Time
INV-ZZ-9095558,SCH-ZZ-2529141,3688,Boeing 777,PAT,HYD,425,489,439,14,50,42,85,127,170,47,42,0,5,99,89,-4,10,151,135,-8,16,193,173,-3,20,"{'F': 5, 'P': 0}","{'C': 0, 'J': 4, 'Z': 6}","{'Q': 2, 'R': 4, 'S': 2, 'T': 5, 'H': 3, 'M': 0}","{'Y': 13, 'A': 5, 'B': 2, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-13 06:25:00,2023-12-13 21:34:00,On Time
INV-ZZ-3635594,SCH-ZZ-2529141,3688,Boeing 777,PAT,HYD,425,469,435,10,34,42,85,127,170,48,45,-3,3,95,88,-3,7,145,134,-7,11,193,179,-9,14,"{'F': 1, 'P': 2}","{'C': 4, 'J': 2, 'Z': 1}","{'Q': 9, 'R': 0, 'S': 0, 'T': 2, 'H': 0, 'M': 0}","{'Y': 1, 'A': 8, 'B': 0, 'D': 5, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-14 06:25:00,2023-12-14 21:34:00,On Time
INV-ZZ-1736100,SCH-ZZ-2529141,3688,Boeing 777,PAT,HYD,425,508,466,41,42,42,85,127,170,47,43,-1,4,97,89,-4,8,144,132,-5,12,199,182,-12,17,"{'F': 1, 'P': 3}","{'C': 6, 'J': 0, 'Z': 2}","{'Q': 5, 'R': 2, 'S': 5, 'T': 0, 'H': 0, 'M': 0}","{'Y': 17, 'A': 0, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-17 06:25:00,2023-12-17 21:34:00,On Time
INV-ZZ-7117912,SCH-ZZ-1016322,2502,Boeing 777-300,GAU,HYD,360,398,368,8,30,36,72,108,144,42,39,-3,3,80,74,-2,6,127,118,-10,9,160,148,-4,12,"{'F': 3, 'P': 0}","{'C': 6, 'J': 0, 'Z': 0}","{'Q': 1, 'R': 3, 'S': 1, 'T': 1, 'H': 2, 'M': 1}","{'Y': 6, 'A': 2, 'B': 0, 'D': 4, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-09 13:27:00,2023-12-10 10:37:00,On Time
INV-ZZ-5826868,SCH-ZZ-1016322,2502,Boeing 777-300,GAU,HYD,360,421,367,7,54,36,72,108,144,43,38,-2,5,85,74,-2,11,120,105,3,15,169,147,-3,22,"{'F': 0, 'P': 5}","{'C': 10, 'J': 1, 'Z': 0}","{'Q': 12, 'R': 0, 'S': 1, 'T': 2, 'H': 0, 'M': 0}","{'Y': 21, 'A': 0, 'B': 0, 'D': 0, 'E': 1, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-12 13:27:00,2023-12-13 10:37:00,On Time
INV-ZZ-2236307,SCH-ZZ-1016322,2502,Boeing 777-300,GAU,HYD,360,416,370,10,46,36,72,108,144,41,36,0,5,84,75,-3,9,121,107,1,14,162,144,0,18,"{'F': 2, 'P': 3}","{'C': 5, 'J': 0, 'Z': 4}","{'Q': 4, 'R': 2, 'S': 3, 'T': 1, 'H': 4, 'M': 0}","{'Y': 14, 'A': 1, 'B': 2, 'D': 1, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-13 13:27:00,2023-12-14 10:37:00,On Time
INV-ZZ-7240350,SCH-ZZ-1016322,2502,Boeing 777-300,GAU,HYD,360,399,346,-14,53,36,72,108,144,41,36,0,5,86,75,-3,11,119,103,5,16,168,146,-2,22,"{'F': 5, 'P': 0}","{'C': 2, 'J': 2, 'Z': 7}","{'Q': 0, 'R': 6, 'S': 10, 'T': 0, 'H': 0, 'M': 0}","{'Y': 20, 'A': 0, 'B': 1, 'D': 1, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-16 13:27:00,2023-12-17 10:37:00,On Time
INV-ZZ-6939211,SCH-ZZ-1016322,2502,Boeing 777-300,GAU,HYD,360,396,369,9,27,36,72,108,144,41,38,-2,3,83,77,-5,6,129,120,-12,9,159,148,-4,11,"{'F': 1, 'P': 2}","{'C': 0, 'J': 0, 'Z': 6}","{'Q': 3, 'R': 1, 'S': 5, 'T': 0, 'H': 0, 'M': 0}","{'Y': 8, 'A': 1, 'B': 0, 'D': 0, 'E': 0, 'G': 1, 'I': 0, 'K': 0, 'L': 1, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-19 13:27:00,2023-12-20 10:37:00,On Time
INV-ZZ-2618940,SCH-ZZ-1016322,2502,Boeing 777-300,GAU,HYD,360,417,353,-7,64,36,72,108,144,43,36,0,7,85,72,0,13,124,105,3,19,168,142,2,26,"{'F': 1, 'P': 6}","{'C': 7, 'J': 0, 'Z': 6}","{'Q': 13, 'R': 4, 'S': 2, 'T': 0, 'H': 0, 'M': 0}","{'Y': 16, 'A': 10, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-20 13:27:00,2023-12-21 10:37:00,On Time
INV-ZZ-5104648,SCH-ZZ-5237867,4516,Airbus A320-200,COK,CCU,150,171,147,-3,24,15,30,45,60,18,15,0,3,33,28,2,5,51,44,1,7,72,62,-2,10,"{'F': 0, 'P': 3}","{'C': 5, 'J': 0, 'Z': 0}","{'Q': 1, 'R': 6, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 3, 'A': 1, 'B': 0, 'D': 2, 'E': 3, 'G': 0, 'I': 1, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-11 00:01:00,2023-12-11 22:08:00,On Time
INV-ZZ-7489431,SCH-ZZ-5237867,4516,Airbus A320-200,COK,CCU,150,172,163,13,9,15,30,45,60,17,16,-1,1,35,33,-3,2,53,50,-5,3,71,67,-7,4,"{'F': 0, 'P': 1}","{'C': 2, 'J': 0, 'Z': 0}","{'Q': 1, 'R': 0, 'S': 2, 'T': 0, 'H': 0, 'M': 0}","{'Y': 2, 'A': 2, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-12 00:01:00,2023-12-12 22:08:00,On Time
INV-ZZ-3812565,SCH-ZZ-5237867,4516,Airbus A320-200,COK,CCU,150,166,155,5,11,15,30,45,60,17,16,-1,1,34,32,-2,2,51,48,-3,3,70,65,-5,5,"{'F': 1, 'P': 0}","{'C': 0, 'J': 2, 'Z': 0}","{'Q': 0, 'R': 3, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 0, 'A': 5, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-14 00:01:00,2023-12-14 22:08:00,On Time
INV-ZZ-7314698,SCH-ZZ-5237867,4516,Airbus A320-200,COK,CCU,150,169,137,-13,32,15,30,45,60,18,15,0,3,33,27,3,6,54,44,1,10,71,58,2,13,"{'F': 1, 'P': 2}","{'C': 3, 'J': 0, 'Z': 3}","{'Q': 8, 'R': 0, 'S': 1, 'T': 0, 'H': 0, 'M': 1}","{'Y': 7, 'A': 0, 'B': 4, 'D': 1, 'E': 1, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-16 00:01:00,2023-12-16 22:08:00,On Time
INV-ZZ-7044569,SCH-ZZ-5237867,4516,Airbus A320-200,COK,CCU,150,179,144,-6,35,15,30,45,60,17,14,1,3,36,29,1,7,51,41,4,10,71,57,3,14,"{'F': 1, 'P': 2}","{'C': 7, 'J': 0, 'Z': 0}","{'Q': 1, 'R': 5, 'S': 1, 'T': 3, 'H': 0, 'M': 0}","{'Y': 0, 'A': 3, 'B': 7, 'D': 4, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-18 00:01:00,2023-12-18 22:08:00,On Time
INV-ZZ-5054774,SCH-ZZ-5237867,4516,Airbus A320-200,COK,CCU,150,179,153,3,26,15,30,45,60,17,14,1,3,34,29,1,5,51,43,2,8,67,57,3,10,"{'F': 3, 'P': 0}","{'C': 1, 'J': 4, 'Z': 0}","{'Q': 8, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 6, 'A': 2, 'B': 1, 'D': 1, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-19 00:01:00,2023-12-19 22:08:00,On Time
INV-ZZ-1360498,SCH-ZZ-5237867,4516,Airbus A320-200,COK,CCU,150,168,135,-15,33,15,30,45,60,18,15,0,3,35,28,2,7,50,40,5,10,68,55,5,13,"{'F': 3, 'P': 0}","{'C': 7, 'J': 0, 'Z': 0}","{'Q': 3, 'R': 6, 'S': 1, 'T': 0, 'H': 0, 'M': 0}","{'Y': 5, 'A': 6, 'B': 0, 'D': 2, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-21 00:01:00,2023-12-21 22:08:00,Cancelled
INV-ZZ-9025997,SCH-ZZ-5237867,4516,Airbus A320-200,COK,CCU,150,169,142,-8,27,15,30,45,60,17,14,1,3,34,29,1,5,53,45,0,8,71,60,0,11,"{'F': 2, 'P': 1}","{'C': 2, 'J': 2, 'Z': 1}","{'Q': 6, 'R': 0, 'S': 1, 'T': 1, 'H': 0, 'M': 0}","{'Y': 1, 'A': 7, 'B': 1, 'D': 0, 'E': 0, 'G': 2, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-23 00:01:00,2023-12-23 22:08:00,On Time
INV-ZZ-2602588,SCH-ZZ-5237867,4516,Airbus A320-200,COK,CCU,150,167,135,-15,32,15,30,45,60,17,14,1,3,36,29,1,7,51,41,4,10,72,58,2,14,"{'F': 0, 'P': 3}","{'C': 5, 'J': 0, 'Z': 2}","{'Q': 10, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 1, 'A': 11, 'B': 1, 'D': 0, 'E': 1, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-25 00:01:00,2023-12-25 22:08:00,On Time
INV-ZZ-6049493,SCH-ZZ-5237867,4516,Airbus A320-200,COK,CCU,150,167,152,2,14,15,30,45,60,18,16,-1,2,35,32,-2,3,50,46,-1,4,69,63,-3,6,"{'F': 0, 'P': 2}","{'C': 1, 'J': 0, 'Z': 2}","{'Q': 4, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 3, 'A': 1, 'B': 2, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-26 00:01:00,2023-12-26 22:08:00,On Time
INV-ZZ-3590805,SCH-ZZ-5949538,2809,Airbus A321 Neo,CJB,HYD,220,256,214,-6,42,22,44,66,88,26,22,0,4,49,41,3,8,77,64,2,13,103,86,2,17,"{'F': 4, 'P': 0}","{'C': 6, 'J': 2, 'Z': 0}","{'Q': 2, 'R': 3, 'S': 3, 'T': 0, 'H': 5, 'M': 0}","{'Y': 8, 'A': 8, 'B': 1, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-06 06:47:00,2023-12-06 14:05:00,On Time
INV-ZZ-3295694,SCH-ZZ-5949538,2809,Airbus A321 Neo,CJB,HYD,220,263,239,19,24,22,44,66,88,26,24,-2,2,51,46,-2,5,75,68,-2,7,101,92,-4,9,"{'F': 2, 'P': 0}","{'C': 4, 'J': 1, 'Z': 0}","{'Q': 7, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 7, 'A': 1, 'B': 0, 'D': 1, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-08 06:47:00,2023-12-08 14:05:00,Cancelled
INV-ZZ-3403536,SCH-ZZ-5949538,2809,Airbus A321 Neo,CJB,HYD,220,257,238,18,19,22,44,66,88,24,22,0,2,51,47,-3,4,77,71,-5,6,101,94,-6,7,"{'F': 2, 'P': 0}","{'C': 2, 'J': 0, 'Z': 2}","{'Q': 6, 'R': 0, 'S': 0, 'T': 0, 'H': 0, 'M': 0}","{'Y': 0, 'A': 6, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 1, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-10 06:47:00,2023-12-10 14:05:00,On Time
INV-ZZ-8583992,SCH-ZZ-5949538,2809,Airbus A321 Neo,CJB,HYD,220,256,243,23,13,22,44,66,88,25,24,-2,1,50,47,-3,3,77,73,-7,4,100,95,-7,5,"{'F': 0, 'P': 1}","{'C': 3, 'J': 0, 'Z': 0}","{'Q': 3, 'R': 0, 'S': 0, 'T': 0, 'H': 1, 'M': 0}","{'Y': 4, 'A': 1, 'B': 0, 'D': 0, 'E': 0, 'G': 0, 'I': 0, 'K': 0, 'L': 0, 'N': 0, 'O': 0, 'U': 0, 'V': 0, 'W': 0, 'X': 0}",2023-12-11 06:47:00,2023-12-11 14:05:00,On Time
