RECLOC,COS_CD,SEG_SEQ,PAX_CNT,ORIG_CD,DEST_CD,DEP_DTML,ARR_DTML,INV_ID,DEP_DTMZ,ARR_DTMZ
PNR01018,Q,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01019,Q,1,4,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01020,Q,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01021,Q,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01022,R,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01023,R,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01024,R,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01025,R,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01026,R,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01027,S,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01028,S,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01029,T,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01030,T,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01031,T,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01032,H,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01033,H,1,3,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01034,M,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01035,M,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01036,Y,1,3,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01037,A,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01038,A,1,3,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01039,B,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01040,B,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01041,D,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01042,E,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01043,G,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01044,G,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01045,I,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01046,I,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01047,K,1,3,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01048,L,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01049,N,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01050,N,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01051,O,1,3,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01052,U,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01053,U,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01054,V,1,3,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01055,V,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01056,W,1,2,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR01057,X,1,1,IDR,BOM,06-12-2023 16:53,07-12-2023 12:06,INV-ZZ-4844919,,
PNR02000,F,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02001,F,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02002,F,1,3,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02003,P,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02004,P,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02005,C,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02006,C,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02007,C,1,3,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02008,J,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02009,J,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02010,J,1,4,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02011,Z,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02012,Z,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02013,Z,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02014,Z,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02015,Q,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02016,Q,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02017,Q,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02018,R,1,4,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02019,R,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02020,R,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02021,S,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02022,S,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02023,T,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02024,T,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02025,H,1,3,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02026,H,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02027,H,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02028,M,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02029,M,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02030,Y,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02031,Y,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02032,A,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02033,A,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02034,A,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02035,B,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02036,L,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02037,O,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02038,D,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02039,E,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02040,G,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02041,I,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02042,K,1,3,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02043,L,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02044,N,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02045,O,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02046,U,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02047,U,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02048,V,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02049,V,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02050,W,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02051,W,1,1,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02052,W,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR02053,X,1,2,JAI,IDR,07-12-2023 16:12,08-12-2023 10:06,INV-ZZ-6838868,,
PNR03000,F,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03001,F,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03002,F,1,3,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03003,P,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03004,P,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03005,C,1,4,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03006,C,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03007,C,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03008,C,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03009,J,1,3,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03010,J,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03011,J,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03012,Z,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03013,Z,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03014,Z,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03015,Q,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03016,Q,1,4,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03017,Q,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03018,R,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03019,R,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03020,R,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03021,S,1,3,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03022,S,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03023,T,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03024,T,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03025,H,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03026,H,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03027,H,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03028,M,1,3,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03029,M,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03030,Y,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03031,Y,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03032,A,1,3,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03033,A,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03034,B,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03035,D,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03036,E,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03037,G,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03038,I,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03039,I,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03040,K,1,3,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03041,L,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03042,L,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03043,N,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03044,N,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03045,O,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03046,U,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03047,U,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03048,V,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03049,V,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03050,V,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03051,W,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03052,W,1,2,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03053,X,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR03054,X,1,1,PAT,BBI,09-12-2023 04:02,09-12-2023 20:34,INV-ZZ-9371028,,
PNR04000,F,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04001,F,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04002,F,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04003,F,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04004,F,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04005,F,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04006,F,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04007,F,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04008,F,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04009,F,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04010,F,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04011,F,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04012,P,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04013,P,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04014,P,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04015,P,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04016,P,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04017,P,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04018,P,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04019,P,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04020,P,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04021,P,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04022,C,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04023,C,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04024,C,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04025,C,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04026,C,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04027,C,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04028,C,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04029,C,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04030,C,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04031,C,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04032,C,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04033,C,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04034,C,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04035,C,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04036,C,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04037,J,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04038,J,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04039,J,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04040,J,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04041,J,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04042,J,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04043,J,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04044,J,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04045,J,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04046,J,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04047,J,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04048,J,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04049,Z,1,5,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04050,Z,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04051,Z,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04052,Z,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04053,Z,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04054,Z,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04055,Z,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04056,Z,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04057,Z,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04058,Z,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04059,Z,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04060,Z,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04061,Z,1,5,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04062,Z,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04063,Z,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04064,Z,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04065,Z,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04066,Q,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04067,Q,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04068,Q,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04069,Q,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04070,Q,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04071,Q,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04072,Q,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04073,Q,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04074,Q,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04075,Q,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04076,Q,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04077,Q,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04078,Q,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04079,Q,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04080,Q,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04081,Q,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04082,Q,1,6,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04083,Q,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04084,Q,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04085,R,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04086,R,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04087,R,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04088,R,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04089,R,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04090,R,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04091,R,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04092,R,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04093,R,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04094,R,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04095,R,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04096,R,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04097,R,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
